1157	2.7
1158	2.7
1159	2.7
1160	2.7
1161	2.7
1162	2.7
1163	2.7
1164	2.7
1165	2.7
1166	2.7
1167	2.7
1168	2.7
1169	2.7
1170	2.7
1171	2.7
1172	2.7
1173	2.7
1174	9.07632
1175	9.10142
1176	2.7
1177	2.7
1178	2.7
1179	2.7
1180	2.7
1181	2.7
1182	2.7
1183	2.7
1184	2.7
1185	2.7
1186	2.7
1187	2.7
1188	2.7
1189	2.7
1190	2.7
1191	2.7
1192	2.7
1193	2.7
1194	2.7
1195	2.7
1196	2.7
1197	2.7
1198	2.7
1199	2.7
1200	2.7
1201	2.7
1202	2.7
1203	2.7
1204	2.7
1205	2.7
1206	2.7
1207	2.7
1208	2.7
1209	2.7
1210	2.7
1211	2.7
1212	2.7
1213	2.7
1214	2.7
1215	2.7
1216	2.7
1217	2.7
1218	2.7
1219	2.7
1220	2.7
1221	2.7
1222	2.7
1223	2.7
1224	2.7
1225	2.7
1226	2.7
1227	2.7
1228	2.7
1229	2.7
1230	2.7
1231	2.7
1232	2.7
1233	2.7
1234	4.7585
1235	2.7
1236	5.43629
1237	5.76264
1238	5.91326
1239	6.1894
1240	6.49065
1241	6.81699
1242	7.09313
1243	7.36927
1244	7.64541
1245	7.84624
1246	8.09728
1247	2.7
1248	2.7
1249	2.7
1250	2.7
1251	2.7
1252	2.7
1253	2.7
1254	2.7
1255	2.7
1256	2.7
1257	2.7
1258	11.2101
1259	11.4361
1260	11.6871
1261	11.913
1262	12.1641
1263	12.4151
1264	12.6661
1265	12.9423
1266	13.1682
1267	13.4192
1268	13.6703
1269	13.9213
1270	14.1724
1271	14.4234
1272	14.6744
1273	14.9004
1274	15.1514
1275	15.4024
1276	15.6786
1277	15.9296
1278	16.1555
1279	16.4066
1280	16.6576
1281	16.9086
1282	17.1346
1283	17.3856
1284	17.6366
1285	17.8626
1286	18.1387
1287	18.3647
1288	18.6157
1289	18.8667
1290	19.1178
1291	19.3437
1292	19.5947
1293	19.8458
1294	20.0717
1295	20.3227
1296	20.5738
1297	20.8248
1298	21.0507
1299	21.3018
1300	21.5528
1301	21.7787
1302	22.0298
1303	22.2557
1304	22.5067
1305	22.7578
1306	23.0088
1307	23.2348
1308	23.4607
1309	23.7117
1310	23.9377
1311	24.1887
1312	24.4146
1313	24.6657
1314	24.8916
1315	25.1426
1316	25.3686
1317	25.6196
1318	25.8455
1319	26.0715
1320	26.3225
1321	26.5735
1322	26.7995
1323	27.0505
1324	27.2764
1325	27.5275
1326	27.7534
1327	28.0044
1328	28.2304
1329	28.4563
1330	28.7073
1331	28.9333
1332	29.1592
1333	29.4102
1334	29.6613
1335	29.8872
1336	30.1382
1337	30.3642
1338	30.5901
1339	30.8411
1340	31.0671
1341	31.293
1342	31.5189
1343	31.77
1344	31.9959
1345	32.2218
1346	32.4729
1347	32.6737
1348	32.9247
1349	33.1758
1350	33.4017
1351	33.6276
1352	33.8536
1353	34.1046
1354	34.3306
1355	34.5565
1356	34.8075
1357	35.0335
1358	35.2594
1359	35.5104
1360	35.7364
1361	35.9623
1362	36.2133
1363	36.4393
1364	36.6652
1365	36.8911
1366	37.1422
1367	37.3681
1368	37.6191
1369	37.8451
1370	38.071
1371	38.2969
1372	38.548
1373	38.7488
1374	38.9998
1375	39.2258
1376	39.4517
1377	39.7027
1378	39.9287
1379	40.1546
1380	40.4056
1381	40.6316
1382	40.8575
1383	41.1085
1384	41.3345
1385	41.5604
1386	41.7863
1387	42.0123
1388	42.2382
1389	42.4892
1390	42.7152
1391	42.9411
1392	43.167
1393	43.4181
1394	43.644
1395	43.8699
